ProjectID,ProjectDuration,TotalSpent,TotalBudget,CPI,StartingDate,FinishDate,ProjectYear,WorkTypeId,ProjectCategoryId,ProjectTypeId,City,ProjectAreaCode,ProjectDirectors,ClientName,AreaName,CountryName,MainDesignOffice,Budgetspentpercentage
12754,40,1970.5,NULL,0,NULL,NULL,NULL,1,3,1,Dubai,45,Fouad El-Khoury,"DEPARTMENT OF CIVIL AVIATION, GOVERNMENT OF DUBAI",U. A. E.,United Arab Emirates,38,0
12754,50,2870.38,NULL,0,NULL,NULL,NULL,1,3,1,Dubai,45,Fouad El-Khoury,"DEPARTMENT OF CIVIL AVIATION, GOVERNMENT OF DUBAI",U. A. E.,United Arab Emirates,38,0
12754,60,3930.75,NULL,0,NULL,NULL,NULL,1,3,1,Dubai,45,Fouad El-Khoury,"DEPARTMENT OF CIVIL AVIATION, GOVERNMENT OF DUBAI",U. A. E.,United Arab Emirates,38,0
12754,70,4565.15,NULL,0,NULL,NULL,NULL,1,3,1,Dubai,45,Fouad El-Khoury,"DEPARTMENT OF CIVIL AVIATION, GOVERNMENT OF DUBAI",U. A. E.,United Arab Emirates,38,0
12754,80,5268.55,NULL,0,NULL,NULL,NULL,1,3,1,Dubai,45,Fouad El-Khoury,"DEPARTMENT OF CIVIL AVIATION, GOVERNMENT OF DUBAI",U. A. E.,United Arab Emirates,38,0
12754,90,5607.9,NULL,0,NULL,NULL,NULL,1,3,1,Dubai,45,Fouad El-Khoury,"DEPARTMENT OF CIVIL AVIATION, GOVERNMENT OF DUBAI",U. A. E.,United Arab Emirates,38,0
12754,100,5723.25,NULL,0,NULL,NULL,NULL,1,3,1,Dubai,45,Fouad El-Khoury,"DEPARTMENT OF CIVIL AVIATION, GOVERNMENT OF DUBAI",U. A. E.,United Arab Emirates,38,0
12755,10,69.5,NULL,0,NULL,NULL,NULL,1,0,1,,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,NULL,0
12755,20,119.9,NULL,0,NULL,NULL,NULL,1,0,1,,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,NULL,0
12755,30,158.5,NULL,0,NULL,NULL,NULL,1,0,1,,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,NULL,0
12755,40,190,NULL,0,NULL,NULL,NULL,1,0,1,,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,NULL,0
12755,50,235.5,NULL,0,NULL,NULL,NULL,1,0,1,,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,NULL,0
12755,60,295.85,NULL,0,NULL,NULL,NULL,1,0,1,,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,NULL,0
12755,70,356.25,NULL,0,NULL,NULL,NULL,1,0,1,,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,NULL,0
12755,80,356.25,NULL,0,NULL,NULL,NULL,1,0,1,,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,NULL,0
12755,90,376.25,NULL,0,NULL,NULL,NULL,1,0,1,,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,NULL,0
12755,100,386.75,NULL,0,NULL,NULL,NULL,1,0,1,,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,NULL,0
12757,10,393,NULL,0,NULL,NULL,NULL,1,1,1,DUBAI,45,Mahmoud Youssef,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12757,20,4648.8,NULL,0,NULL,NULL,NULL,1,1,1,DUBAI,45,Mahmoud Youssef,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12757,30,5573.35,NULL,0,NULL,NULL,NULL,1,1,1,DUBAI,45,Mahmoud Youssef,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12757,40,6186.15,NULL,0,NULL,NULL,NULL,1,1,1,DUBAI,45,Mahmoud Youssef,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12757,50,9032.25,NULL,0,NULL,NULL,NULL,1,1,1,DUBAI,45,Mahmoud Youssef,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12757,60,10450.35,NULL,0,NULL,NULL,NULL,1,1,1,DUBAI,45,Mahmoud Youssef,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12757,70,12040,NULL,0,NULL,NULL,NULL,1,1,1,DUBAI,45,Mahmoud Youssef,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12757,80,13924.55,NULL,0,NULL,NULL,NULL,1,1,1,DUBAI,45,Mahmoud Youssef,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12757,90,14571.7,NULL,0,NULL,NULL,NULL,1,1,1,DUBAI,45,Mahmoud Youssef,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12757,100,14789.75,NULL,0,NULL,NULL,NULL,1,1,1,DUBAI,45,Mahmoud Youssef,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12760,10,13.25,NULL,0,NULL,NULL,NULL,1,0,1,NA,50,Charles Malek,MINISTRY OF TRANSPORT AND COMMUNICATIONS,Oman,Oman,NULL,0
12760,20,13.25,NULL,0,NULL,NULL,NULL,1,0,1,NA,50,Charles Malek,MINISTRY OF TRANSPORT AND COMMUNICATIONS,Oman,Oman,NULL,0
12760,30,19.5,NULL,0,NULL,NULL,NULL,1,0,1,NA,50,Charles Malek,MINISTRY OF TRANSPORT AND COMMUNICATIONS,Oman,Oman,NULL,0
12760,40,19.5,NULL,0,NULL,NULL,NULL,1,0,1,NA,50,Charles Malek,MINISTRY OF TRANSPORT AND COMMUNICATIONS,Oman,Oman,NULL,0
12760,50,19.5,NULL,0,NULL,NULL,NULL,1,0,1,NA,50,Charles Malek,MINISTRY OF TRANSPORT AND COMMUNICATIONS,Oman,Oman,NULL,0
12760,60,19.5,NULL,0,NULL,NULL,NULL,1,0,1,NA,50,Charles Malek,MINISTRY OF TRANSPORT AND COMMUNICATIONS,Oman,Oman,NULL,0
12760,70,19.5,NULL,0,NULL,NULL,NULL,1,0,1,NA,50,Charles Malek,MINISTRY OF TRANSPORT AND COMMUNICATIONS,Oman,Oman,NULL,0
12760,80,32,NULL,0,NULL,NULL,NULL,1,0,1,NA,50,Charles Malek,MINISTRY OF TRANSPORT AND COMMUNICATIONS,Oman,Oman,NULL,0
12760,90,35,NULL,0,NULL,NULL,NULL,1,0,1,NA,50,Charles Malek,MINISTRY OF TRANSPORT AND COMMUNICATIONS,Oman,Oman,NULL,0
12760,100,38,NULL,0,NULL,NULL,NULL,1,0,1,NA,50,Charles Malek,MINISTRY OF TRANSPORT AND COMMUNICATIONS,Oman,Oman,NULL,0
12761,10,555.5,NULL,0,NULL,NULL,NULL,1,2,1,Doha - Qatar,72,Bashar Rihani,Public Works Authority (Ashghal),Qatar,Qatar,38,0
12761,20,1286.95,NULL,0,NULL,NULL,NULL,1,2,1,Doha - Qatar,72,Bashar Rihani,Public Works Authority (Ashghal),Qatar,Qatar,38,0
12761,30,1828.3,NULL,0,NULL,NULL,NULL,1,2,1,Doha - Qatar,72,Bashar Rihani,Public Works Authority (Ashghal),Qatar,Qatar,38,0
12761,40,2248,NULL,0,NULL,NULL,NULL,1,2,1,Doha - Qatar,72,Bashar Rihani,Public Works Authority (Ashghal),Qatar,Qatar,38,0
12761,50,2419.13,NULL,0,NULL,NULL,NULL,1,2,1,Doha - Qatar,72,Bashar Rihani,Public Works Authority (Ashghal),Qatar,Qatar,38,0
12761,60,2746.35,NULL,0,NULL,NULL,NULL,1,2,1,Doha - Qatar,72,Bashar Rihani,Public Works Authority (Ashghal),Qatar,Qatar,38,0
12761,70,2854,NULL,0,NULL,NULL,NULL,1,2,1,Doha - Qatar,72,Bashar Rihani,Public Works Authority (Ashghal),Qatar,Qatar,38,0
12761,80,2954.5,NULL,0,NULL,NULL,NULL,1,2,1,Doha - Qatar,72,Bashar Rihani,Public Works Authority (Ashghal),Qatar,Qatar,38,0
12761,90,2963.5,NULL,0,NULL,NULL,NULL,1,2,1,Doha - Qatar,72,Bashar Rihani,Public Works Authority (Ashghal),Qatar,Qatar,38,0
12761,100,2967.5,NULL,0,NULL,NULL,NULL,1,2,1,Doha - Qatar,72,Bashar Rihani,Public Works Authority (Ashghal),Qatar,Qatar,38,0
12769,10,58.5,NULL,0,NULL,NULL,NULL,1,3,1,Makkah,41,Burhan Sleiman,SAUDI GEOLOGICAL SURVEY (SGS),Saudi Arabia,Saudi Arabia,39,0
12769,20,114.75,NULL,0,NULL,NULL,NULL,1,3,1,Makkah,41,Burhan Sleiman,SAUDI GEOLOGICAL SURVEY (SGS),Saudi Arabia,Saudi Arabia,39,0
12769,30,704.6,NULL,0,NULL,NULL,NULL,1,3,1,Makkah,41,Burhan Sleiman,SAUDI GEOLOGICAL SURVEY (SGS),Saudi Arabia,Saudi Arabia,39,0
12769,40,2510.6,NULL,0,NULL,NULL,NULL,1,3,1,Makkah,41,Burhan Sleiman,SAUDI GEOLOGICAL SURVEY (SGS),Saudi Arabia,Saudi Arabia,39,0
12769,50,3149.5,NULL,0,NULL,NULL,NULL,1,3,1,Makkah,41,Burhan Sleiman,SAUDI GEOLOGICAL SURVEY (SGS),Saudi Arabia,Saudi Arabia,39,0
12769,60,3545.95,NULL,0,NULL,NULL,NULL,1,3,1,Makkah,41,Burhan Sleiman,SAUDI GEOLOGICAL SURVEY (SGS),Saudi Arabia,Saudi Arabia,39,0
12769,70,4081.25,NULL,0,NULL,NULL,NULL,1,3,1,Makkah,41,Burhan Sleiman,SAUDI GEOLOGICAL SURVEY (SGS),Saudi Arabia,Saudi Arabia,39,0
12769,80,4140.25,NULL,0,NULL,NULL,NULL,1,3,1,Makkah,41,Burhan Sleiman,SAUDI GEOLOGICAL SURVEY (SGS),Saudi Arabia,Saudi Arabia,39,0
12769,90,4186.25,NULL,0,NULL,NULL,NULL,1,3,1,Makkah,41,Burhan Sleiman,SAUDI GEOLOGICAL SURVEY (SGS),Saudi Arabia,Saudi Arabia,39,0
12769,100,4311,NULL,0,NULL,NULL,NULL,1,3,1,Makkah,41,Burhan Sleiman,SAUDI GEOLOGICAL SURVEY (SGS),Saudi Arabia,Saudi Arabia,39,0
12771,10,707.35,NULL,0,NULL,NULL,NULL,1,1,1,dubai,45,Joseph Hajjar,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12771,20,1157.3,NULL,0,NULL,NULL,NULL,1,1,1,dubai,45,Joseph Hajjar,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12771,30,2754.5,NULL,0,NULL,NULL,NULL,1,1,1,dubai,45,Joseph Hajjar,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12771,40,6543.8,NULL,0,NULL,NULL,NULL,1,1,1,dubai,45,Joseph Hajjar,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12771,50,8023,NULL,0,NULL,NULL,NULL,1,1,1,dubai,45,Joseph Hajjar,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12771,60,8959.7,NULL,0,NULL,NULL,NULL,1,1,1,dubai,45,Joseph Hajjar,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12771,70,9299.6,NULL,0,NULL,NULL,NULL,1,1,1,dubai,45,Joseph Hajjar,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12771,80,9389.4,NULL,0,NULL,NULL,NULL,1,1,1,dubai,45,Joseph Hajjar,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12771,90,9454.4,NULL,0,NULL,NULL,NULL,1,1,1,dubai,45,Joseph Hajjar,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12771,100,9499.75,NULL,0,NULL,NULL,NULL,1,1,1,dubai,45,Joseph Hajjar,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12777,10,8975.2,NULL,0,NULL,NULL,NULL,1,1,1,Dubai,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12777,20,23813.9,NULL,0,NULL,NULL,NULL,1,1,1,Dubai,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12777,30,33688.6,NULL,0,NULL,NULL,NULL,1,1,1,Dubai,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12777,40,43578.1,NULL,0,NULL,NULL,NULL,1,1,1,Dubai,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12777,50,51272.88,NULL,0,NULL,NULL,NULL,1,1,1,Dubai,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12777,60,55028.5,NULL,0,NULL,NULL,NULL,1,1,1,Dubai,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12777,70,57650.53,NULL,0,NULL,NULL,NULL,1,1,1,Dubai,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12777,80,59899.5,NULL,0,NULL,NULL,NULL,1,1,1,Dubai,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12777,90,61517.58,NULL,0,NULL,NULL,NULL,1,1,1,Dubai,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12777,100,62887.25,NULL,0,NULL,NULL,NULL,1,1,1,Dubai,45,Maroun El-Khoury,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12793,10,212.25,NULL,0,NULL,NULL,NULL,1,2,1,Cairo,21,Bashar Rihani,"European Commission, EuropeAid",Int'L Projects,,40,0
12793,20,291.5,NULL,0,NULL,NULL,NULL,1,2,1,Cairo,21,Bashar Rihani,"European Commission, EuropeAid",Int'L Projects,,40,0
12793,30,429.25,NULL,0,NULL,NULL,NULL,1,2,1,Cairo,21,Bashar Rihani,"European Commission, EuropeAid",Int'L Projects,,40,0
12793,40,518,NULL,0,NULL,NULL,NULL,1,2,1,Cairo,21,Bashar Rihani,"European Commission, EuropeAid",Int'L Projects,,40,0
12793,50,590.5,NULL,0,NULL,NULL,NULL,1,2,1,Cairo,21,Bashar Rihani,"European Commission, EuropeAid",Int'L Projects,,40,0
12793,60,646,NULL,0,NULL,NULL,NULL,1,2,1,Cairo,21,Bashar Rihani,"European Commission, EuropeAid",Int'L Projects,,40,0
12793,70,685.25,NULL,0,NULL,NULL,NULL,1,2,1,Cairo,21,Bashar Rihani,"European Commission, EuropeAid",Int'L Projects,,40,0
12793,80,711.25,NULL,0,NULL,NULL,NULL,1,2,1,Cairo,21,Bashar Rihani,"European Commission, EuropeAid",Int'L Projects,,40,0
12793,90,728.95,NULL,0,NULL,NULL,NULL,1,2,1,Cairo,21,Bashar Rihani,"European Commission, EuropeAid",Int'L Projects,,40,0
12793,100,744.75,NULL,0,NULL,NULL,NULL,1,2,1,Cairo,21,Bashar Rihani,"European Commission, EuropeAid",Int'L Projects,,40,0
12810,10,149.35,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12810,20,412.25,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12810,30,1245.9,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12810,40,1794.75,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12810,50,2199.25,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12810,60,2359.75,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12810,70,2373.25,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12810,80,2375.75,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12810,90,2375.75,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12810,100,2380.25,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12819,10,48,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12819,20,2546.2,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12819,30,5228.28,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12819,40,6493.6,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12819,50,7264,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12819,60,7765.4,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12819,70,8447,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12819,80,8996,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12819,90,9312.05,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12819,100,9502.75,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12820,90,1308.5,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12820,100,1458.25,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12820,30,776.15,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12820,40,942.7,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12820,50,1059.5,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12820,60,1132.6,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12820,70,1296.1,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12820,80,1307,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12820,10,127.6,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12820,20,442.2,NULL,0,NULL,NULL,NULL,1,2,1,Dubai,45,Bashar Rihani,Dubai Aviation Engineering Projects,U. A. E.,United Arab Emirates,39,0
12828,10,1145,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,NULL,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,39,0
12828,20,1606.25,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,NULL,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,39,0
12828,30,1672,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,NULL,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,39,0
12828,40,1719.25,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,NULL,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,39,0
12828,50,1719.25,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,NULL,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,39,0
12828,60,1719.25,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,NULL,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,39,0
12828,70,1719.25,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,NULL,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,39,0
12828,80,1740.75,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,NULL,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,39,0
12828,90,1740.75,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,NULL,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,39,0
12828,100,1776.5,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,NULL,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,39,0
12829,10,1425.8,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Bashar Rihani,SBG,Saudi Arabia,Saudi Arabia,39,0
12829,20,3120.25,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Bashar Rihani,SBG,Saudi Arabia,Saudi Arabia,39,0
12829,30,9034.2,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Bashar Rihani,SBG,Saudi Arabia,Saudi Arabia,39,0
12829,40,19632.35,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Bashar Rihani,SBG,Saudi Arabia,Saudi Arabia,39,0
12829,50,25539,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Bashar Rihani,SBG,Saudi Arabia,Saudi Arabia,39,0
12829,60,28956.25,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Bashar Rihani,SBG,Saudi Arabia,Saudi Arabia,39,0
12829,70,29668.25,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Bashar Rihani,SBG,Saudi Arabia,Saudi Arabia,39,0
12829,80,30264.25,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Bashar Rihani,SBG,Saudi Arabia,Saudi Arabia,39,0
12829,90,30959.25,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Bashar Rihani,SBG,Saudi Arabia,Saudi Arabia,39,0
12829,100,31140.75,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Bashar Rihani,SBG,Saudi Arabia,Saudi Arabia,39,0
12833,10,915,19104.75,0.48,NULL,NULL,2012,2,0,1,NA,41,Danny Aoun,Saudi Basic Industries Corporation (SABIC),Saudi Arabia,Saudi Arabia,NULL,4.79
12833,20,3554.2,19104.75,0.93,NULL,NULL,2012,2,0,1,NA,41,Danny Aoun,Saudi Basic Industries Corporation (SABIC),Saudi Arabia,Saudi Arabia,NULL,18.6
12833,30,5912.8,19104.75,1.03,NULL,NULL,2012,2,0,1,NA,41,Danny Aoun,Saudi Basic Industries Corporation (SABIC),Saudi Arabia,Saudi Arabia,NULL,30.95
12833,40,8400.75,19104.75,1.1,NULL,NULL,2012,2,0,1,NA,41,Danny Aoun,Saudi Basic Industries Corporation (SABIC),Saudi Arabia,Saudi Arabia,NULL,43.97
12833,50,10582.25,19104.75,1.11,NULL,NULL,2012,2,0,1,NA,41,Danny Aoun,Saudi Basic Industries Corporation (SABIC),Saudi Arabia,Saudi Arabia,NULL,55.39
12833,60,12662.45,19104.75,1.1,NULL,NULL,2012,2,0,1,NA,41,Danny Aoun,Saudi Basic Industries Corporation (SABIC),Saudi Arabia,Saudi Arabia,NULL,66.28
12833,70,14273.65,19104.75,1.07,NULL,NULL,2012,2,0,1,NA,41,Danny Aoun,Saudi Basic Industries Corporation (SABIC),Saudi Arabia,Saudi Arabia,NULL,74.71
12833,80,15983.2,19104.75,1.05,NULL,NULL,2012,2,0,1,NA,41,Danny Aoun,Saudi Basic Industries Corporation (SABIC),Saudi Arabia,Saudi Arabia,NULL,83.66
12833,90,17610.75,19104.75,1.02,NULL,NULL,2012,2,0,1,NA,41,Danny Aoun,Saudi Basic Industries Corporation (SABIC),Saudi Arabia,Saudi Arabia,NULL,92.18
12833,100,19104.75,19104.75,1,NULL,NULL,2012,2,0,1,NA,41,Danny Aoun,Saudi Basic Industries Corporation (SABIC),Saudi Arabia,Saudi Arabia,NULL,100
12858,10,47.75,NULL,0,NULL,NULL,NULL,1,2,1,Duhok,52,Sari Gedeon,Duhok Governorate,Iraq,Iraq,38,0
12858,20,63.45,NULL,0,NULL,NULL,NULL,1,2,1,Duhok,52,Sari Gedeon,Duhok Governorate,Iraq,Iraq,38,0
12858,30,81,NULL,0,NULL,NULL,NULL,1,2,1,Duhok,52,Sari Gedeon,Duhok Governorate,Iraq,Iraq,38,0
12858,40,81,NULL,0,NULL,NULL,NULL,1,2,1,Duhok,52,Sari Gedeon,Duhok Governorate,Iraq,Iraq,38,0
12858,50,81,NULL,0,NULL,NULL,NULL,1,2,1,Duhok,52,Sari Gedeon,Duhok Governorate,Iraq,Iraq,38,0
12858,60,81,NULL,0,NULL,NULL,NULL,1,2,1,Duhok,52,Sari Gedeon,Duhok Governorate,Iraq,Iraq,38,0
12858,70,81,NULL,0,NULL,NULL,NULL,1,2,1,Duhok,52,Sari Gedeon,Duhok Governorate,Iraq,Iraq,38,0
12858,80,81,NULL,0,NULL,NULL,NULL,1,2,1,Duhok,52,Sari Gedeon,Duhok Governorate,Iraq,Iraq,38,0
12858,90,83.5,NULL,0,NULL,NULL,NULL,1,2,1,Duhok,52,Sari Gedeon,Duhok Governorate,Iraq,Iraq,38,0
12858,100,89.5,NULL,0,NULL,NULL,NULL,1,2,1,Duhok,52,Sari Gedeon,Duhok Governorate,Iraq,Iraq,38,0
12865,10,303,NULL,0,NULL,NULL,NULL,5,1,1,Benguela,71,Youssef Matar,Ministério da Energia e Águas (MINEA),Angola,Angola,38,0
12865,20,1016,NULL,0,NULL,NULL,NULL,5,1,1,Benguela,71,Youssef Matar,Ministério da Energia e Águas (MINEA),Angola,Angola,38,0
12865,30,1993,NULL,0,NULL,NULL,NULL,5,1,1,Benguela,71,Youssef Matar,Ministério da Energia e Águas (MINEA),Angola,Angola,38,0
12865,40,3195.5,NULL,0,NULL,NULL,NULL,5,1,1,Benguela,71,Youssef Matar,Ministério da Energia e Águas (MINEA),Angola,Angola,38,0
12865,50,3759.75,NULL,0,NULL,NULL,NULL,5,1,1,Benguela,71,Youssef Matar,Ministério da Energia e Águas (MINEA),Angola,Angola,38,0
